,u_m/s,v_m/s,w_m/s,T_degC,CO2_ppm,H2O_ppt
2018-08-13 11:30:29.700,0.45813,4.06807,-0.0691276,10.3424092834,395.737,6.11877
2018-08-13 11:30:29.800,0.109176,4.03542,-0.396399,10.2298718048,395.66,6.11744
2018-08-13 11:30:29.900,0.248961,3.95277,-0.464252,10.256744396,395.772,6.08854
2018-08-13 11:30:30.000,0.169375,3.82625,-0.61169,10.2584239753,395.847,6.0871
2018-08-13 11:30:30.100,0.187741,3.82829,-0.556337,10.2819386074,395.663,6.12017
2018-08-13 11:30:30.200,0.524451,4.20989,-0.0170906,10.5507465386,395.499,6.20533
2018-08-13 11:30:30.300,0.648932,4.24152,-0.452518,10.6599861542,395.409,6.24807
2018-08-13 11:30:30.400,0.588732,4.14969,-0.0295897,10.5003353465,395.52,6.28653
2018-08-13 11:30:30.500,0.601997,3.90686,-0.181364,10.6314137626,395.522,6.30442
2018-08-13 11:30:30.600,0.905035,3.95481,-0.196924,10.5272207582,395.459,6.31689
2018-08-13 11:30:30.700,0.970337,3.76299,-0.241309,10.419686756,395.514,6.32673
2018-08-13 11:30:30.800,0.906056,3.61912,-0.292836,10.7675657051,395.404,6.33243
2018-08-13 11:30:30.900,1.03156,3.57219,-0.471904,10.6851982825,395.506,6.33613
2018-08-13 11:30:31.000,0.890751,3.6028,-0.491801,10.554107444,395.682,6.33868
2018-08-13 11:30:31.100,0.873405,3.87523,-0.451497,10.5809954038,395.614,6.34134
2018-08-13 11:30:31.200,0.603017,3.81298,-0.117083,10.5809954038,395.522,6.34013
2018-08-13 11:30:31.300,0.604037,3.6681,-0.264776,10.6599861542,395.599,6.35359
2018-08-13 11:30:31.400,0.665257,3.69769,-0.0933605,10.7389878987,395.446,6.36422
2018-08-13 11:30:31.500,0.557102,3.52525,-0.292836,10.5507465386,395.477,6.36599
2018-08-13 11:30:31.600,0.570366,3.52219,-0.189527,10.5776343392,395.468,6.37246
2018-08-13 11:30:31.700,0.473435,3.33139,-0.193098,10.7406689063,395.563,6.37677
2018-08-13 11:30:31.800,0.506085,3.52117,-0.300743,10.6868791308,395.477,6.37292
2018-08-13 11:30:31.900,0.588732,3.57219,-0.380584,10.6078846378,395.51,6.37945
2018-08-13 11:30:32.000,0.282632,3.63443,-0.472159,10.7406689063,395.559,6.40894
2018-08-13 11:30:32.100,0.170396,3.28343,-0.520115,10.8465824201,395.471,6.42436
2018-08-13 11:30:32.200,0.777494,3.60178,-0.145142,10.7658846179,395.423,6.43296
2018-08-13 11:30:32.300,0.556082,3.73034,-0.088769,10.7423499189,395.315,6.43214
2018-08-13 11:30:32.400,0.297937,3.82727,-0.144887,10.7154543145,395.482,6.42913
2018-08-13 11:30:32.500,0.267327,3.42934,-0.00969316,10.737306896,395.466,6.42004
2018-08-13 11:30:32.600,0.187741,3.85992,0.54996,10.7154543145,395.428,6.42963
2018-08-13 11:30:32.700,0.266307,3.73136,0.246666,10.5843564884,395.291,6.4355
2018-08-13 11:30:32.800,0.108155,3.60382,0.194373,10.6599861542,395.478,6.44019
2018-08-13 11:30:32.900,0.491801,3.95685,-0.172946,10.7658846179,395.507,6.43512
2018-08-13 11:30:33.000,0.347934,3.92216,-0.009183,10.7961449499,395.384,6.45588
2018-08-13 11:30:33.100,0.45813,3.90686,0.0109686,10.4465683454,395.356,6.47772
2018-08-13 11:30:33.200,0.49078,3.61912,0.0186211,10.8213631251,395.42,6.4827
2018-08-13 11:30:33.300,0.236717,3.84359,0.0346913,10.6112458816,395.47,6.45982
2018-08-13 11:30:33.400,0.235697,4.14663,0.130603,10.6566246218,395.345,6.45215
2018-08-13 11:30:33.500,0.297937,4.08439,0.44257,10.6095652572,395.435,6.41394
2018-08-13 11:30:33.600,-0.144887,4.19357,0.294366,10.5524269888,395.403,6.40426
2018-08-13 11:30:33.700,-0.273449,4.00481,0.345893,10.818000637,395.378,6.41596
2018-08-13 11:30:33.800,-0.033671,3.7987,-0.009183,10.7389878987,395.384,6.42012
2018-08-13 11:30:33.900,0.09183,3.70177,-0.0729538,10.6851982825,395.496,6.41691
2018-08-13 11:30:34.000,0.251002,3.66912,0.0632607,10.6851982825,395.433,6.4082
2018-08-13 11:30:34.100,0.267327,3.76503,0.146418,10.6095652572,395.413,6.39543
2018-08-13 11:30:34.200,-0.00510167,3.54056,0.325996,10.6078846378,395.507,6.40393
2018-08-13 11:30:34.300,-0.052037,3.65381,0.334159,10.7406689063,395.47,6.41306
2018-08-13 11:30:34.400,0.0775453,3.90686,0.409919,10.4734512089,395.479,6.41612
2018-08-13 11:30:34.500,0.587712,3.79768,0.385941,10.3138528826,395.417,6.39464
2018-08-13 11:30:34.600,1.04992,3.86094,0.502259,10.9323363991,395.411,6.39607
2018-08-13 11:30:34.700,0.876466,3.94155,0.829531,10.7423499189,395.485,6.39638
2018-08-13 11:30:34.800,1.09686,4.11602,0.936921,10.7961449499,395.532,6.39194
2018-08-13 11:30:34.900,1.73763,3.83033,0.534655,11.2250062211,395.408,6.40855
2018-08-13 11:30:35.000,1.48152,3.67014,0.617812,11.2014525004,395.34,6.43042
2018-08-13 11:30:35.100,1.72232,3.43138,0.497923,11.4134711041,395.397,6.40923
2018-08-13 11:30:35.200,1.43459,3.38445,0.509912,11.092108718,395.219,6.48909
2018-08-13 11:30:35.300,1.06727,3.06202,0.569856,11.2788469601,394.93,6.65564
2018-08-13 11:30:35.400,1.11318,3.01508,0.609394,11.0113760377,395.041,6.67426
2018-08-13 11:30:35.500,1.06625,3.63851,0.434152,11.3040865609,395.185,6.60682
2018-08-13 11:30:35.600,1.22542,3.54158,0.525982,11.2771643599,394.926,6.7053
2018-08-13 11:30:35.700,1.24277,3.04569,0.509912,11.8158504564,394.742,6.81097
2018-08-13 11:30:35.800,1.19481,2.85387,0.737191,11.4959441218,395.023,6.77703
2018-08-13 11:30:35.900,1.03564,3.15793,0.442059,11.6525074056,394.988,6.75531
2018-08-13 11:30:36.000,1.03156,3.42934,0.609649,10.5289011387,394.653,6.84221
2018-08-13 11:30:36.100,1.30399,3.4773,0.386196,11.0399675506,394.759,6.8625
2018-08-13 11:30:36.200,1.28766,3.54158,0.286203,10.8196818786,395.185,6.71033
2018-08-13 11:30:36.300,1.32133,3.68442,0.218606,10.661666928,395.288,6.64994
2018-08-13 11:30:36.400,1.25807,3.79666,0.250747,10.8785284679,395.197,6.59184
2018-08-13 11:30:36.500,1.28766,3.7334,0.246666,10.6330944517,395.208,6.56211
2018-08-13 11:30:36.600,0.952991,4.03746,0.39844,10.7726089968,395.292,6.54067
2018-08-13 11:30:36.700,0.603017,3.9242,0.278041,10.6583053855,395.355,6.50244
2018-08-13 11:30:36.800,1.08359,3.52525,0.042854,10.5826759436,395.239,6.5446
2018-08-13 11:30:36.900,1.32031,3.28751,0.23085,10.7440309365,395.251,6.52816
2018-08-13 11:30:37.000,1.33664,3.33547,0.462211,10.7692467974,395.441,6.48542
2018-08-13 11:30:37.100,1.13257,3.57525,0.490015,10.9575606212,395.421,6.46792
2018-08-13 11:30:37.200,1.1489,3.47832,0.736936,11.0147396704,395.226,6.49962
2018-08-13 11:30:37.300,1.24073,3.63749,0.478026,10.8768470522,395.078,6.56166
2018-08-13 11:30:37.400,1.32133,3.39669,0.506085,10.9306548241,395.101,6.59698
2018-08-13 11:30:37.500,1.17848,3.19058,0.238758,11.0887446274,395.118,6.61771
2018-08-13 11:30:37.600,1.09992,2.96611,0.354056,11.2788469601,395.129,6.64316
2018-08-13 11:30:37.700,0.970337,3.11202,0.869324,11.4656465226,395.152,6.64936
2018-08-13 11:30:37.800,1.17951,3.22323,0.876976,11.5195100359,394.999,6.69455
2018-08-13 11:30:37.900,1.2244,2.96611,0.18315,11.0904266703,394.877,6.74458
2018-08-13 11:30:38.000,1.70498,3.06406,-0.00510167,11.5969477649,395.119,6.69882
2018-08-13 11:30:38.100,1.75191,3.06202,0.0229575,11.1223864295,395.243,6.65116
2018-08-13 11:30:38.200,1.78252,3.28445,-0.121165,9.83197075818,395.117,6.64992
2018-08-13 11:30:38.300,1.75191,3.36812,-0.196414,10.0972070617,395.399,6.61455
2018-08-13 11:30:38.400,2.08658,3.10896,0.0471904,10.8230443766,395.789,6.33193
2018-08-13 11:30:38.500,1.87843,3.39669,-0.264521,10.0703420355,395.768,6.24777
2018-08-13 11:30:38.600,1.86109,3.22119,-0.088769,10.0703420355,395.408,6.33396
2018-08-13 11:30:38.700,1.89578,3.36404,-0.00102033,10.1542994729,396.017,6.16754
2018-08-13 11:30:38.800,1.92639,3.57321,0.0829021,10.3692872098,395.964,6.1088
2018-08-13 11:30:38.900,1.78456,3.55892,0.30661,10.3928064406,395.731,6.12863
2018-08-13 11:30:39.000,1.64274,3.62218,0.426244,10.4768116564,395.55,6.21703
2018-08-13 11:30:39.100,1.62335,3.58953,0.278551,10.5826759436,395.449,6.26071
2018-08-13 11:30:39.200,1.83354,3.98746,0.222433,10.6599861542,395.234,6.33367
2018-08-13 11:30:39.300,1.72028,4.00481,0.250747,10.1794891304,395.43,6.36539
2018-08-13 11:30:39.400,1.79885,4.05276,0.154836,10.2349103186,395.54,6.34066
2018-08-13 11:30:39.500,1.4652,3.94053,0.210954,10.1005652796,395.645,6.25982
2018-08-13 11:30:39.600,1.68967,4.08337,0.0147948,10.419686756,395.75,6.21767
2018-08-13 11:30:39.700,2.12127,3.93849,0.258654,10.4465683454,395.857,6.18293
2018-08-13 11:30:39.800,2.02536,3.76605,0.38237,10.5574683693,395.447,6.24626
2018-08-13 11:30:39.900,1.62437,3.81298,0.222433,9.80344007804,395.44,6.33698
2018-08-13 11:30:40.000,1.73559,3.95481,0.0867283,10.1542994729,395.605,6.28843
2018-08-13 11:30:40.100,1.84986,4.0344,0.0387727,10.6112458816,395.738,6.12785
2018-08-13 11:30:40.200,1.8315,3.81196,0.042854,10.6330944517,395.825,6.05947
2018-08-13 11:30:40.300,1.95802,3.62218,0.318599,11.1997701291,395.919,6.05368
2018-08-13 11:30:40.400,1.84782,3.63545,0.0270388,10.1274317392,395.805,6.08913
2018-08-13 11:30:40.500,1.81415,3.68442,-0.00510167,9.85882447693,395.719,6.08354
2018-08-13 11:30:40.600,1.76926,3.74768,-0.0369871,9.91085718267,396.02,6.02125
2018-08-13 11:30:40.700,1.79885,3.78033,-0.137235,9.83029244306,395.854,6.00251
2018-08-13 11:30:40.800,1.70396,3.73238,-0.189017,10.1274317392,396.016,5.98988
2018-08-13 11:30:40.900,1.7662,3.65177,-0.364514,10.2298718048,395.874,5.97841
2018-08-13 11:30:41.000,1.68865,3.22221,-0.188762,10.818000637,396.067,5.98179
2018-08-13 11:30:41.100,1.89476,3.15793,0.542307,10.7440309365,395.65,6.06595
2018-08-13 11:30:41.200,1.19379,2.98243,0.781575,10.7171352524,395.35,6.29037
2018-08-13 11:30:41.300,1.36827,3.35077,0.813461,10.7995073086,395.122,6.4136
2018-08-13 11:30:41.400,1.4152,3.31812,0.641534,10.7423499189,395.131,6.49841
2018-08-13 11:30:41.500,1.36827,3.65381,0.406093,10.9306548241,395.178,6.54696
2018-08-13 11:30:41.600,1.7713,3.15793,0.246666,11.0382856571,395.1,6.56452
2018-08-13 11:30:41.700,1.37031,3.39363,0.0308651,9.88064406155,395.178,6.58961
2018-08-13 11:30:41.800,1.36623,3.33547,0.0425989,9.96289467123,395.271,6.54206
2018-08-13 11:30:41.900,1.56009,3.35179,0.0951461,10.6078846378,395.916,6.32295
2018-08-13 11:30:42.000,1.54376,3.36302,-0.0293346,10.4986550506,395.717,6.23312
2018-08-13 11:30:42.100,1.66824,3.09467,-0.0573937,10.6599861542,395.262,6.36482
2018-08-13 11:30:42.200,2.007,3.3171,-0.181109,10.554107444,395.168,6.41146
2018-08-13 11:30:42.300,1.62335,3.7987,0.0109686,10.8196818786,395.266,6.43275
2018-08-13 11:30:42.400,1.57641,3.54056,-0.0216821,11.0130578516,395.207,6.4783
2018-08-13 11:30:42.500,1.57437,3.59055,0.190292,11.1728528652,395.286,6.46894
2018-08-13 11:30:42.600,1.30399,3.14467,0.222688,11.0904266703,395.139,6.55121
2018-08-13 11:30:42.700,1.38459,3.23752,0.461701,11.2788469601,395.106,6.56684
2018-08-13 11:30:42.800,1.73763,3.44669,0.762189,11.0130578516,394.994,6.63954
2018-08-13 11:30:42.900,1.28868,3.28649,0.406348,11.1408902692,394.926,6.62058
2018-08-13 11:30:43.000,1.43459,3.68544,0.601486,11.0685605018,394.943,6.64508
2018-08-13 11:30:43.100,1.94373,3.28751,0.72112,10.9289732541,394.945,6.70443
2018-08-13 11:30:43.200,1.5305,3.54362,0.625719,10.9037503011,395.026,6.70319
2018-08-13 11:30:43.300,1.62437,3.07732,0.226514,10.8768470522,395.177,6.64962
2018-08-13 11:30:43.400,1.44683,3.58851,0.390277,10.9827859631,395.048,6.64218
2018-08-13 11:30:43.500,1.73763,3.52525,0.566285,11.3596176242,395.073,6.67623
2018-08-13 11:30:43.600,1.59376,3.49158,0.426244,11.2805295653,394.936,6.7103
2018-08-13 11:30:43.700,1.59274,2.94672,0.282377,11.0382856571,394.866,6.8124
2018-08-13 11:30:43.800,1.56009,3.01713,0.242584,10.9289732541,394.727,6.88467
2018-08-13 11:30:43.900,1.94271,2.71205,0.202281,10.8213631251,394.952,6.78705
2018-08-13 11:30:44.000,1.95904,2.72735,-0.0535675,11.0853805567,394.871,6.76401
2018-08-13 11:30:44.100,1.86313,2.69266,0.110706,10.8499450773,395.084,6.67876
2018-08-13 11:30:44.200,1.60805,2.59879,0.119124,10.9306548241,395.117,6.65213
2018-08-13 11:30:44.300,1.48152,2.48553,0.082647,10.8718028348,395.144,6.64211
2018-08-13 11:30:44.400,0.970337,3.09467,0.174987,10.9794225195,395.04,6.64877
2018-08-13 11:30:44.500,0.684644,2.7447,0.737446,11.4387166771,395.119,6.67408
2018-08-13 11:30:44.600,0.891771,2.6947,0.689745,11.3629833174,394.839,6.77403
2018-08-13 11:30:44.700,1.4805,2.80592,0.354056,11.0164214943,394.739,6.93763
2018-08-13 11:30:44.800,1.52948,3.07732,0.453538,11.1190221597,394.832,6.94527
2018-08-13 11:30:44.900,1.08053,2.61409,0.361963,10.9811042388,394.887,6.8735
2018-08-13 11:30:45.000,1.14481,2.48655,0.130603,10.9575606212,394.726,6.83511
2018-08-13 11:30:45.100,0.76423,2.70898,0.306355,10.8734842356,394.662,6.81381
2018-08-13 11:30:45.200,0.715254,3.03039,0.317834,11.1459368754,394.891,6.78166
2018-08-13 11:30:45.300,0.793819,2.66409,0.18315,11.6255687211,394.988,6.79386
2018-08-13 11:30:45.400,0.539756,1.91312,1.11191,11.5464437037,394.958,6.81779
2018-08-13 11:30:45.500,0.699949,1.97639,1.42439,11.3326927954,394.79,6.99211
2018-08-13 11:30:45.600,0.763209,2.96815,0.776984,11.2788469601,394.895,7.02857
2018-08-13 11:30:45.700,0.476496,2.98345,0.59766,11.250243433,394.794,7.03101
2018-08-13 11:30:45.800,1.05094,2.52022,0.79688,11.2805295653,394.686,7.05924
2018-08-13 11:30:45.900,1.01829,2.47227,0.761934,11.2805295653,394.744,7.0194
2018-08-13 11:30:46.000,1.20909,2.39268,0.685409,11.6272523516,394.832,7.03559
2018-08-13 11:30:46.100,0.921361,2.64776,0.570111,11.1694882968,394.796,7.01839
2018-08-13 11:30:46.200,0.890751,2.69572,0.716784,11.1408902692,394.755,7.03827
2018-08-13 11:30:46.300,1.06625,2.90489,0.876466,11.3596176242,394.852,6.99348
2018-08-13 11:30:46.400,0.924422,2.67735,1.01268,11.5195100359,394.721,6.97888
2018-08-13 11:30:46.500,0.907076,2.85081,0.897128,11.2822121755,394.602,6.95997
2018-08-13 11:30:46.600,1.00299,2.76102,0.829276,11.3040865609,394.778,6.96507
2018-08-13 11:30:46.700,1.06829,2.88652,0.736936,11.3613004683,394.813,6.93725
2018-08-13 11:30:46.800,1.08257,2.91917,0.693571,11.1997701291,394.716,6.95487
2018-08-13 11:30:46.900,1.33766,2.69674,0.713213,11.517826724,394.762,6.99576
2018-08-13 11:30:47.000,1.49785,2.82428,0.518329,11.2805295653,394.596,7.01858
2018-08-13 11:30:47.100,1.19379,2.81,0.250747,11.3293272814,394.637,7.11575
2018-08-13 11:30:47.200,1.96006,2.75898,0.166569,11.1745351569,394.653,7.1238
2018-08-13 11:30:47.300,1.56009,2.83959,-0.0130092,10.8499450773,394.854,7.09882
2018-08-13 11:30:47.400,1.16216,3.10896,0.218606,11.0668785237,394.997,7.00678
2018-08-13 11:30:47.500,1.5458,2.74572,0.234422,11.1190221597,395.11,6.91714
2018-08-13 11:30:47.600,1.94476,2.52022,0.322425,11.6238850957,394.887,6.89535
2018-08-13 11:30:47.700,1.95904,2.55389,0.737191,11.3865437271,394.787,6.92281
2018-08-13 11:30:47.800,1.89578,2.47227,0.785401,11.4942608795,394.851,7.04967
2018-08-13 11:30:47.900,1.32235,2.34371,0.581845,11.6541911157,394.638,7.13984
2018-08-13 11:30:48.000,1.35194,2.3284,0.781065,11.4403997551,394.718,7.17163
2018-08-13 11:30:48.100,1.40194,2.45594,0.465782,11.1728528652,394.778,7.16584
2018-08-13 11:30:48.200,1.13053,2.78857,0.00280592,11.1694882968,394.761,7.15565
2018-08-13 11:30:48.300,0.825449,2.47125,0.417826,11.2788469601,394.913,7.11031
2018-08-13 11:30:48.400,1.24073,2.2182,0.813206,11.302403886,394.789,7.11914
2018-08-13 11:30:48.500,1.02033,2.31207,1.17262,11.7350150527,394.685,7.14316
2018-08-13 11:30:48.600,0.843816,2.70898,0.737191,11.4673296803,394.815,7.18061
2018-08-13 11:30:48.700,0.699949,2.64776,0.964215,11.5464437037,394.727,7.25351
2018-08-13 11:30:48.800,1.21012,2.9355,0.797645,10.9575606212,394.578,7.2433
2018-08-13 11:30:48.900,1.30501,3.1263,0.717294,10.8802098886,394.909,7.14933
2018-08-13 11:30:49.000,1.03462,2.98447,0.861416,11.0635145823,395.076,6.91886
2018-08-13 11:30:49.100,1.09788,3.01508,0.829021,10.9306548241,395.077,6.84583
2018-08-13 11:30:49.200,1.3397,2.83959,0.777494,11.2266886671,395.064,6.89444
2018-08-13 11:30:49.300,1.24379,2.82326,0.554296,11.0113760377,394.861,6.87994
2018-08-13 11:30:49.400,1.56213,2.37534,0.912433,11.3057692407,394.87,6.86782
2018-08-13 11:30:49.500,1.16216,2.40697,1.00095,11.6272523516,394.864,6.86003
2018-08-13 11:30:49.600,0.699949,2.40901,1.14838,11.4959441218,394.824,6.9781
2018-08-13 11:30:49.700,0.493841,2.67939,1.3476,11.7366990066,394.774,7.04165
2018-08-13 11:30:49.800,0.461191,2.64776,1.24073,11.7872199395,394.367,7.20342
2018-08-13 11:30:49.900,0.46017,2.45594,1.10783,11.6811311539,394.418,7.31678
2018-08-13 11:30:50.000,0.779535,2.44064,1.18843,11.8158504564,394.665,7.3159
2018-08-13 11:30:50.100,0.85912,2.59981,1.22797,11.7602748845,394.543,7.3796
2018-08-13 11:30:50.200,0.606078,2.77735,1.16395,11.7080724663,394.558,7.38157
2018-08-13 11:30:50.300,0.874425,2.87122,0.861416,11.3579347851,394.525,7.39409
2018-08-13 11:30:50.400,0.667298,3.09365,0.85708,11.3865437271,394.642,7.34817
2018-08-13 11:30:50.500,0.523431,3.09467,0.921106,11.7097563406,394.66,7.29503
2018-08-13 11:30:50.600,0.555061,2.98141,0.940492,11.4942608795,394.468,7.28317
2018-08-13 11:30:50.700,0.252022,3.54362,0.577509,11.3848608083,394.52,7.26179
2018-08-13 11:30:50.800,0.155091,3.25384,0.370381,11.516143417,394.574,7.22127
2018-08-13 11:30:50.900,-0.0173457,2.99978,0.490015,11.3848608083,394.667,7.18374
2018-08-13 11:30:51.000,0.140806,2.66307,0.450222,11.3579347851,394.675,7.15504
2018-08-13 11:30:51.100,0.0448947,2.67939,1.0688,11.6828149486,394.712,7.1437
2018-08-13 11:30:51.200,0.124481,2.43962,0.912178,11.9758709986,394.536,7.22055
2018-08-13 11:30:51.300,0.187741,2.16923,0.84101,12.087069607,394.477,7.36178
2018-08-13 11:30:51.400,0.0295897,2.45594,0.744843,11.7063885969,394.384,7.4041
2018-08-13 11:30:51.500,-0.194884,2.83857,0.410174,11.5700117082,394.357,7.48935
2018-08-13 11:30:51.600,-0.003061,2.83857,0.525982,11.6558748308,394.348,7.45194
2018-08-13 11:30:51.700,0.252022,2.8702,0.445631,11.517826724,394.69,7.3219
2018-08-13 11:30:51.800,0.206107,3.2365,0.585416,11.6541911157,394.659,7.30961
2018-08-13 11:30:51.900,0.235697,3.18956,0.717294,11.4151541074,394.585,7.26882
2018-08-13 11:30:52.000,0.253043,3.31914,0.881568,11.3310100359,394.842,7.19955
2018-08-13 11:30:52.100,0.141826,2.85693,1.04457,11.4925776422,394.734,7.19144
2018-08-13 11:30:52.200,0.222433,2.9355,0.944573,11.869747096,394.802,7.17028
2018-08-13 11:30:52.300,0.476496,2.76,0.813206,11.8427981391,394.636,7.20207
2018-08-13 11:30:52.400,0.42854,2.77633,0.833102,11.9741863379,394.521,7.2119
2018-08-13 11:30:52.500,0.188762,2.76,0.577254,11.6003148615,394.563,7.21493
2018-08-13 11:30:52.600,0.316303,2.91713,0.329823,11.5986313107,394.453,7.2715
2018-08-13 11:30:52.700,0.443845,3.52627,0.130603,11.7097563406,394.506,7.28173
2018-08-13 11:30:52.800,0.700969,2.99876,0.513993,12.1106599777,394.578,7.27591
2018-08-13 11:30:52.900,0.617302,3.03039,0.266562,11.6508237005,394.486,7.2356
2018-08-13 11:30:53.000,0.523431,2.94978,0.33824,11.6541911157,394.416,7.29072
2018-08-13 11:30:53.100,0.732599,2.95182,0.577764,11.6828149486,394.548,7.29503
2018-08-13 11:30:53.200,0.669339,3.09365,0.517819,11.3310100359,394.705,7.21443
2018-08-13 11:30:53.300,0.108155,3.66912,0.605313,11.5211933528,394.614,7.15225
2018-08-13 11:30:53.400,0.251002,4.02113,0.41451,11.3310100359,394.553,7.1105
2018-08-13 11:30:53.500,-0.0663217,3.36506,0.81295,11.2519259536,394.731,7.11152
2018-08-13 11:30:53.600,0.09183,2.93754,0.665002,11.5447603122,394.531,7.0818
2018-08-13 11:30:53.700,0.189782,3.4773,1.04023,11.4673296803,394.713,7.06861
2018-08-13 11:30:53.800,-0.798921,2.87122,0.761169,11.3293272814,394.794,7.05081
2018-08-13 11:30:53.900,-0.943808,3.15895,0.581335,11.8377453516,394.683,7.03701
2018-08-13 11:30:54.000,-0.417316,3.12528,0.693571,11.4420828381,394.514,7.08222
2018-08-13 11:30:54.100,-0.116318,3.09467,0.885394,11.6036819781,394.383,7.12457
2018-08-13 11:30:54.200,-0.30508,3.59055,-0.0413235,11.6794473642,394.414,7.14498
2018-08-13 11:30:54.300,-0.561183,3.7834,0.378544,11.7080724663,394.566,7.14925
2018-08-13 11:30:54.400,0.12244,3.55586,0.0349464,11.2805295653,394.397,7.13207
2018-08-13 11:30:54.500,0.280592,3.22017,-0.228044,11.7333311037,394.586,7.11234
2018-08-13 11:30:54.600,1.16216,2.51818,0.0109686,11.435350536,394.472,7.09798
2018-08-13 11:30:54.700,0.444865,2.64776,0.361963,11.4673296803,394.344,7.12736
2018-08-13 11:30:54.800,0.283653,3.4773,0.729028,11.6558748308,394.479,7.13061
2018-08-13 11:30:54.900,0.379564,3.41403,0.570111,11.5683282469,394.479,7.1107
2018-08-13 11:30:55.000,0.346913,3.3824,0.801472,11.8427981391,394.385,7.13351
2018-08-13 11:30:55.100,0.220392,3.41506,0.64179,11.8966973269,394.391,7.16144
2018-08-13 11:30:55.200,-0.082647,3.47321,0.174987,11.9236488319,394.371,7.22099
2018-08-13 11:30:55.300,-0.384666,3.59157,0.933095,11.8411138716,394.346,7.2294
2018-08-13 11:30:55.400,-0.0989723,3.83033,1.08512,11.7889040477,394.411,7.1832
2018-08-13 11:30:55.500,-0.33671,3.43036,0.868814,12.0836996337,394.534,7.17795
2018-08-13 11:30:55.600,-0.992784,3.42934,0.38237,11.8680627488,394.332,7.21955
2018-08-13 11:30:55.700,-0.73566,3.60586,0.593324,11.3831778946,394.322,7.27019
2018-08-13 11:30:55.800,-0.194884,3.20589,0.709132,11.950601611,394.48,7.24041
2018-08-13 11:30:55.900,-0.562204,3.25384,1.04048,12.2741343392,394.568,7.20328
2018-08-13 11:30:56.000,-0.241819,3.12732,0.949675,12.488238573,394.029,7.2936
2018-08-13 11:30:56.100,0.157131,3.85992,0.585416,11.8124820856,394.08,7.3462
2018-08-13 11:30:56.200,-0.0989723,3.71809,0.226514,11.0635145823,394.134,7.39173
2018-08-13 11:30:56.300,-0.578529,3.88951,0.0232126,11.1139757923,394.816,7.17268
